h_mean,mask_meanb,mask_meany
25.426010131835938,0.178985595703125,147.4958038330078
33.8251953125,0.01,149.93934631347656
30.660873413085938,0.01,149.48020935058594
25.72021484375,0.2684783935546875,180.81825256347656
30.86541748046875,1.2490081787109375,202.6856231689453
28.164413452148438,0.01,152.13775634765625
26.575698852539062,0.0311279296875,182.93495178222656
29.4842529296875,2.918243408203125,216.9927978515625
26.547714233398438,0.988311767578125,187.07496643066406
24.778778076171875,0.038909912109375,146.41021728515625
22.467056274414062,0.038909912109375,135.07965087890625
29.40118408203125,3.120574951171875,222.35069274902344
25.482086181640625,0.0739288330078125,172.82615661621094
30.301071166992188,0.01,150.223388671875
27.569686889648438,0.0038909912109375,138.37142944335938
31.590087890625,0.38909912109375,146.27792358398438
30.912124633789062,1.4669036865234375,202.642822265625
24.870025634765625,0.2490234375,162.19207763671875
29.716033935546875,0.01,153.0132293701172
30.12762451171875,0.01,152.10662841796875
24.620391845703125,0.0894927978515625,150.63583374023438
27.05938720703125,0.101165771484375,169.24644470214844
27.71917724609375,0.01556396484375,163.4722137451172
26.989669799804688,0.101165771484375,140.89279174804688
26.298553466796875,0.0933837890625,189.58465576171875
27.8743896484375,0.01,108.3563232421875
26.679611206054688,0.599212646484375,181.1217498779297
24.381454467773438,0.101165771484375,155.2349853515625
24.765472412109375,0.01,162.44110107421875
28.38812255859375,3.1322479248046875,192.7869415283203
30.848037719726562,0.01,144.86549377441406
24.63067626953125,0.04669189453125,161.45278930664062
24.2222900390625,0.210113525390625,153.72528076171875
31.498260498046875,0.365753173828125,140.9783935546875
30.591110229492188,0.01,161.88858032226562
31.646331787109375,0.01,155.75637817382812
31.246414184570312,0.0194549560546875,158.5462188720703
25.392654418945312,0.01,170.91957092285156
24.7113037109375,0.132293701171875,156.03652954101562
31.287445068359375,0.01,150.6085968017578
23.911849975585938,0.0038909912109375,159.99755859375
34.29475402832031,0.910491943359375,134.73724365234375
26.553573608398438,0.7976531982421875,179.19570922851562
29.591659545898438,3.2567596435546875,224.2961883544922
25.282943725585938,0.1984405517578125,173.4253692626953
31.193084716796875,0.01,162.48390197753906
26.65753173828125,0.0894927978515625,170.88844299316406
23.230941772460938,0.0505828857421875,143.4686279296875
31.82080078125,0.01,151.1260986328125
26.31109619140625,0.7470703125,188.448486328125
30.250991821289062,0.01,144.39857482910156
28.591400146484375,0.01,159.72129821777344
28.34033203125,0.1984405517578125,164.2815399169922
31.125152587890625,0.01,156.0948944091797
25.781219482421875,0.0972747802734375,139.13406372070312
26.145431518554688,0.062255859375,187.0983123779297
25.686553955078125,0.0661468505859375,170.767822265625
28.64654541015625,1.4513397216796875,193.3550262451172
30.752731323242188,0.01,162.29713439941406
31.592758178710938,0.01,157.67852783203125
24.706222534179688,0.01,157.55401611328125
27.119522094726562,0.01,156.68243408203125
28.494232177734375,0.0194549560546875,149.05609130859375
31.559616088867188,0.01,158.87306213378906
25.686660766601562,0.0739288330078125,189.82200622558594
24.950820922851562,0.147857666015625,156.6046142578125
32.21246337890625,1.556396484375,221.41685485839844
30.434295654296875,1.5447235107421875,205.03578186035156
29.675674438476562,0.0116729736328125,141.60873413085938
25.883956909179688,0.1050567626953125,141.92001342773438
28.913848876953125,0.116729736328125,154.29336547851562
30.023681640625,1.47857666015625,206.68167114257812
26.849807739257812,0.7743072509765625,175.46424865722656
27.421966552734375,1.1634063720703125,165.51109313964844
32.11424255371094,1.63421630859375,211.5026092529297
33.53564453125,0.132293701171875,127.76458740234375
32.34980773925781,0.01,160.41000366210938
26.9674072265625,0.9649658203125,167.7484130859375
29.558807373046875,0.0038909912109375,145.09506225585938
25.788162231445312,0.1556396484375,138.5387420654297
25.440322875976562,0.062255859375,147.41409301757812
29.205673217773438,2.5096893310546875,209.49485778808594
30.740966796875,0.062255859375,149.96658325195312
30.399276733398438,0.01,155.39840698242188
29.7735595703125,0.0038909912109375,155.81863403320312
29.810379028320312,0.01,148.83041381835938
24.8704833984375,0.0194549560546875,137.67494201660156
26.544143676757812,0.085601806640625,172.7405548095703
26.20458984375,0.17120361328125,144.5775604248047
29.065139770507812,0.0038909912109375,156.9353485107422
37.21434020996094,0.1750946044921875,124.21989440917969
29.854751586914062,3.4552001953125,215.96168518066406
23.447494506835938,0.0661468505859375,145.55030822753906
25.533645629882812,0.0272369384765625,152.3712158203125
26.661529541015625,0.023345947265625,168.7017059326172
30.8875732421875,0.01,159.5734405517578
27.8778076171875,0.01,168.60443115234375
26.045120239257812,0.0661468505859375,189.07493591308594
32.149658203125,2.00775146484375,226.15997314453125
30.34832763671875,0.0038909912109375,167.7989959716797
58.9224853515625,2.7587127685546875,48.691864013671875
47.544921875,9.9298095703125,78.8470458984375
54.92509460449219,8.182754516601562,42.23670959472656
55.070159912109375,13.190460205078125,63.89396667480469
51.36134338378906,8.241119384765625,66.45034790039062
65.44541931152344,6.046600341796875,1.564178466796875
55.72251892089844,10.159378051757812,37.99552917480469
59.76353454589844,0.210113525390625,5.2489471435546875
58.42866516113281,6.70806884765625,20.182571411132812
50.95198059082031,9.669113159179688,71.69929504394531
58.880096435546875,0.381317138671875,36.78153991699219
52.09855651855469,7.51739501953125,40.81260681152344
54.31898498535156,4.6380615234375,41.30287170410156
57.56410217285156,6.0193634033203125,23.256454467773438
48.24432373046875,8.890914916992188,63.975677490234375
55.19926452636719,5.0310516357421875,32.32635498046875
49.461090087890625,8.972625732421875,66.12739562988281
64.15147399902344,5.12054443359375,1.4007568359375
53.02796936035156,8.599090576171875,34.56756591796875
45.76496887207031,8.365631103515625,77.15057373046875
54.06158447265625,8.353958129882812,71.17401123046875
51.60832214355469,10.859756469726562,30.36529541015625
48.21833801269531,9.567947387695312,72.86270141601562
56.47618103027344,10.435638427734375,31.910018920898438
54.927276611328125,11.132125854492188,64.32197570800781
48.119354248046875,8.229446411132812,80.76530456542969
56.5426025390625,5.315093994140625,34.19792175292969
51.77436828613281,11.2060546875,66.85890197753906
57.726318359375,5.914306640625,23.33038330078125
56.15924072265625,0.459136962890625,41.4935302734375
49.20762634277344,8.84033203125,61.38038635253906
57.41221618652344,3.2567596435546875,45.672454833984375
51.568328857421875,7.95318603515625,61.42707824707031
53.22222900390625,9.626312255859375,44.30671691894531
49.74693298339844,8.35784912109375,65.35697937011719
59.51318359375,3.0544281005859375,45.361175537109375
58.298248291015625,2.6458740234375,49.48951721191406
54.441436767578125,11.353912353515625,57.77732849121094
52.838592529296875,9.828643798828125,38.839874267578125
48.08335876464844,7.3345184326171875,57.50885009765625
55.95301818847656,10.478439331054688,34.2095947265625
65.68437194824219,6.0349273681640625,1.63421630859375
50.6673583984375,7.5991058349609375,60.707244873046875
49.70014953613281,9.82086181640625,68.3880615234375
57.44384765625,3.06610107421875,45.83976745605469
60.01896667480469,3.1478118896484375,44.36119079589844
53.980499267578125,11.062088012695312,59.67613220214844
54.79386901855469,12.462844848632812,64.45426940917969
56.98585510253906,2.054443359375,45.688018798828125
47.367340087890625,7.5601959228515625,64.41925048828125
64.88700866699219,7.1010589599609375,1.88323974609375
58.00830078125,6.14776611328125,29.100723266601562
49.74275207519531,8.88702392578125,63.88618469238281
62.60906982421875,7.509613037109375,1.8793487548828125
52.32916259765625,11.723556518554688,68.3880615234375
57.27363586425781,5.252838134765625,37.26402282714844
60.48158264160156,4.863739013671875,1.07391357421875
50.607513427734375,7.322845458984375,62.52433776855469
56.46009826660156,14.112625122070312,28.62213134765625
47.7445068359375,9.194412231445312,76.70700073242188
49.84114074707031,7.6924896240234375,60.52436828613281
60.14056396484375,3.7781524658203125,42.38067626953125
56.253204345703125,11.980361938476562,28.09295654296875
48.90660095214844,10.87921142578125,83.15437316894531
59.69468688964844,2.964935302734375,49.03816223144531
59.71919250488281,3.058319091796875,45.843658447265625
52.32560729980469,7.5135040283203125,44.02656555175781
48.26277160644531,7.73529052734375,55.54389953613281
58.874053955078125,2.7509307861328125,49.77745056152344
50.527374267578125,8.820877075195312,68.39973449707031
68.19198608398438,7.2100067138671875,1.431884765625
56.21382141113281,15.182647705078125,27.559890747070312
51.52178955078125,9.766387939453125,67.01454162597656
57.85673522949219,6.3851165771484375,28.90228271484375
55.57752990722656,11.435623168945312,34.528656005859375
46.588165283203125,7.9882049560546875,78.80035400390625
67.59852600097656,7.4745941162109375,2.13226318359375
54.50614929199219,4.7509002685546875,32.474212646484375
60.133514404296875,3.6536407470703125,41.00715637207031
53.444244384765625,10.042648315429688,64.48928833007812
57.058807373046875,11.198272705078125,30.50537109375
48.39399719238281,10.602951049804688,76.07666015625
48.96063232421875,6.5679931640625,55.073089599609375
55.592254638671875,0.5097198486328125,41.065521240234375
61.70982360839844,0.2529144287109375,8.536834716796875
51.009063720703125,9.739151000976562,70.82382202148438
56.43939208984375,4.71588134765625,28.1396484375
58.89666748046875,0.225677490234375,6.357879638671875
54.81578063964844,4.210052490234375,31.334152221679688
61.78977966308594,0.3424072265625,8.925933837890625
51.01484680175781,7.4979400634765625,59.70726013183594
49.746002197265625,7.711944580078125,62.450408935546875
52.00469970703125,8.583526611328125,62.02629089355469
56.08137512207031,10.400619506835938,34.73487854003906
50.100341796875,13.6962890625,79.51240539550781
49.896026611328125,8.743057250976562,56.13533020019531
50.71337890625,9.256668090820312,71.86660766601562
49.17097473144531,9.762496948242188,85.88973999023438
53.79566955566406,8.894805908203125,35.68817138671875
62.60975646972656,5.1361083984375,1.299591064453125
17.338958740234375,0.01,0.07781982421875
15.826431274414062,0.01,0.0038909912109375
33.152587890625,2.7587127685546875,1.875457763671875
26.37921142578125,2.6886749267578125,0.1517486572265625
49.431396484375,1.431884765625,0.2217864990234375
30.321090698242188,1.5758514404296875,1.7937469482421875
14.1043701171875,0.01,0.01
19.197418212890625,0.01,0.0038909912109375
69.71684265136719,5.610809326171875,0.054473876953125
21.879302978515625,5.9104156494140625,0.1439666748046875
31.57012939453125,2.451324462890625,4.2995452880859375
22.106674194335938,0.01,0.1828765869140625
17.693023681640625,1.12060546875,0.1128387451171875
51.93959045410156,5.9181976318359375,0.2178955078125
22.3345947265625,0.01,0.241241455078125
67.48109436035156,2.5563812255859375,0.04669189453125
16.050125122070312,0.01,0.0311279296875
29.507614135742188,1.0894775390625,0.0350189208984375
14.448165893554688,0.01,0.0038909912109375
14.118682861328125,0.01,0.01
51.319793701171875,1.4202117919921875,0.1284027099609375
30.340118408203125,0.0583648681640625,2.5641632080078125
27.594680786132812,0.01,0.3618621826171875
15.7296142578125,0.01,0.0038909912109375
19.637832641601562,2.6186370849609375,0.1206207275390625
24.85235595703125,0.01,0.2490234375
30.25640869140625,0.01,0.7743072509765625
32.3360595703125,1.673126220703125,0.7820892333984375
30.404541015625,0.01,0.459136962890625
17.4400634765625,0.01556396484375,0.0272369384765625
27.218826293945312,0.01,0.101165771484375
32.45933532714844,1.0622406005859375,0.01
21.999404907226562,0.01,0.0116729736328125
26.187271118164062,0.01,0.070037841796875
25.479537963867188,0.9766387939453125,0.14007568359375
9.914093017578125,0.01,0.0272369384765625
28.784896850585938,0.01,0.35797119140625
26.288162231445312,0.0272369384765625,0.1128387451171875
50.04496765136719,1.626434326171875,0.116729736328125
69.04656982421875,7.960968017578125,0.054473876953125
30.240798950195312,0.1595306396484375,2.622528076171875
20.172683715820312,2.2373199462890625,0.0505828857421875
25.750167846679688,0.863800048828125,0.1050567626953125
28.6046142578125,0.01,0.35797119140625
19.061187744140625,3.5057830810546875,0.07781982421875
20.594757080078125,0.01,0.023345947265625
36.11395263671875,0.9027099609375,0.10894775390625
16.85400390625,0.01,0.023345947265625
26.999298095703125,3.3929443359375,0.1284027099609375
27.429550170898438,0.01,0.4630279541015625
31.191970825195312,0.01,0.9610748291015625
29.072250366210938,0.01,0.9649658203125
14.641433715820312,0.2684783935546875,0.0116729736328125
28.20068359375,0.01,0.412445068359375
27.485671997070312,0.01,0.9922027587890625
29.454269409179688,0.01,0.7976531982421875
11.2742919921875,0.01,0.007781982421875
26.725906372070312,0.163421630859375,0.0894927978515625
28.468902587890625,0.01,0.38909912109375
32.06402587890625,0.01,0.01
23.875595092773438,0.4630279541015625,0.0505828857421875
21.060928344726562,0.01,0.1128387451171875
27.661605834960938,0.01,0.225677490234375
27.046554565429688,0.01,0.3929901123046875
27.3887939453125,2.918243408203125,0.1595306396484375
28.168960571289062,0.01,0.9066009521484375
32.46101379394531,1.8871307373046875,0.82489013671875
64.12359619140625,2.0894622802734375,0.054473876953125
22.660232543945312,0.01,0.10894775390625
23.812973022460938,0.01,0.3151702880859375
29.65863037109375,0.01,0.560302734375
23.0308837890625,0.01,0.07781982421875
24.776779174804688,0.085601806640625,0.2451324462890625
7.683990478515625,0.01,0.0428009033203125
14.903900146484375,0.01,0.0311279296875
28.537185668945312,0.225677490234375,2.3229217529296875
51.391143798828125,0.01,0.0583648681640625
9.732467651367188,0.01,0.01
13.213638305664062,0.01,0.007781982421875
21.51605224609375,5.5718994140625,0.0972747802734375
23.05389404296875,0.01,0.1556396484375
26.914581298828125,0.01,0.4319000244140625
23.502655029296875,0.01,0.3073883056640625
16.110992431640625,0.01,0.0272369384765625
70.00801086425781,0.6342315673828125,0.038909912109375
28.799514770507812,0.01,0.2490234375
8.146697998046875,0.01,0.101165771484375
22.437088012695312,0.01,0.0272369384765625
14.52313232421875,0.01,0.0038909912109375
31.267013549804688,0.01,1.1867523193359375
31.237091064453125,0.630340576171875,1.1789703369140625
63.95820617675781,2.8287506103515625,0.0350189208984375
21.794647216796875,0.01,0.241241455078125
30.29443359375,0.01,0.6031036376953125
19.376434326171875,0.2490234375,0.147857666015625
11.36492919921875,0.01,0.0311279296875
28.5284423828125,0.085601806640625,2.19451904296875
48.888336181640625,0.01,0.1906585693359375
14.80609130859375,0.01,0.0038909912109375
7.1980133056640625,0.01,0.038909912109375
